IS_CUSTOMER_TS,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,ALEXA_RANK_final,Employee_Range_Final,Industry_final
Y,399.3636363636364,73.49090909090908,344.5090909090909,7.2727272727272725,15.181818181818182,6.4363636363636365,9.236363636363636,1.4,5051642,2 to 5,
N,26.814814814814813,13.555555555555555,0.6296296296296297,0,1.3703703703703705,1,0.37037037037037035,0,2151767,6 to 10,
Y,32.9,7.4,1.6,0,1.5,0.9,0.6,0,2151767,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1,
Y,0,0,0,0,0,0,0,0,16000001,1,
N,1136.0697674418604,139.72093023255815,347.0232558139535,12.511627906976743,14.906976744186046,10.13953488372093,10.627906976744185,2.3488372093023258,60502,1001 to 10000,HIGHER_EDUCATION
Y,653.92,113.88,253.2,8.16,13.96,9.16,10.88,2.32,60502,1001 to 10000,HIGHER_EDUCATION
N,4,0,4,0.5,1,0,0.5,0.5,1740005,201 to 1000,RETAIL
Y,11422.1,1.2,12.55,2.35,146.95,0.9,3.35,0.6,1740005,201 to 1000,RETAIL
N,37.44444444444444,0,17.944444444444443,4.611111111111111,2.0555555555555554,0,1.3888888888888888,0.7222222222222222,2371291,6 to 10,
Y,211.9375,2.8125,106.4375,7.875,3.6875,0.375,3.5,0.9375,2371291,6 to 10,
N,6.5,0,0,0.5,1,0,0,0.5,6628845,201 to 1000,
Y,29.4,2.2,0.2,12.4,3,0.4,0.2,1,6628845,201 to 1000,
N,66.38709677419355,3.096774193548387,1.4516129032258065,0,0.8709677419354839,0.6129032258064516,0.22580645161290322,0,297592,51 to 200,Technology - Software
Y,18.28125,2.78125,0.0625,0,1.4375,0.59375,0.0625,0,297592,51 to 200,Technology - Software
N,35.46153846153846,1.6923076923076923,0.07692307692307693,7.3076923076923075,1.6923076923076923,0.15384615384615385,0.038461538461538464,0.8461538461538461,163030,11 to 25,
Y,19.565217391304348,0.021739130434782608,1.565217391304348,4.891304347826087,2.260869565217391,0.021739130434782608,0.15217391304347827,1.0217391304347827,163030,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,COMPUTER_NETWORK_SECURITY
Y,119.16666666666667,74.18518518518519,79.88888888888889,0.18518518518518517,5.944444444444445,4.296296296296297,7.148148148148148,0.1111111111111111,16000001,51 to 200,COMPUTER_NETWORK_SECURITY
N,2.142857142857143,3.857142857142857,28.285714285714285,0,1.1428571428571428,1.1428571428571428,1.5714285714285714,0,783825,201 to 1000,MARKETING_AND_ADVERTISING
Y,22.27777777777778,22.055555555555557,85.5925925925926,0,2.074074074074074,1.7962962962962963,5.944444444444445,0,783825,201 to 1000,MARKETING_AND_ADVERTISING
N,7,0.3333333333333333,0,1.0740740740740742,1.1851851851851851,0.18518518518518517,0,0.3333333333333333,3575321,201 to 1000,CONSUMER_SERVICES
Y,246.61764705882354,21.147058823529413,1.8823529411764706,1.911764705882353,3.4411764705882355,1.3529411764705883,0.6470588235294118,0.8529411764705882,3575321,201 to 1000,CONSUMER_SERVICES
N,81.71428571428571,14.571428571428571,31.571428571428573,7.285714285714286,5.285714285714286,3,2.7142857142857144,1.7142857142857142,6601681,2 to 5,
Y,113.11290322580645,19.951612903225808,81.25806451612904,10.306451612903226,5.032258064516129,3.661290322580645,3.4516129032258065,2.225806451612903,6601681,2 to 5,
N,2.7142857142857144,0.023809523809523808,0,3.238095238095238,0.7857142857142857,0.023809523809523808,0,0.5238095238095238,1787604,2 to 5,Recruiting/Staffing
Y,38.714285714285715,91.42857142857143,12.714285714285714,2.0476190476190474,3.9047619047619047,3.4761904761904763,1.7142857142857142,0.5238095238095238,1787604,2 to 5,Recruiting/Staffing
N,3.5,1.625,14,0,0.5,0.25,1.5,0,16000001,26 to 50,
Y,54.4375,5.5,29.875,0,2.625,1,2.375,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
Y,16,1.4,0,0,2,0.4,0,0,16000001,26 to 50,
N,92.5,0,9,1.5,1,0,0.5,0.5,132629,11 to 25,
Y,83.16216216216216,0,11.513513513513514,5.972972972972973,4.216216216216216,0,1,1.5405405405405406,132629,11 to 25,
N,9.253968253968255,81.39682539682539,23.6984126984127,0.4126984126984127,3.9523809523809526,14.031746031746032,4.634920634920635,0.23809523809523808,1128244,26 to 50,
Y,20.5,82,28.5,0,5,19.5,4.5,0,1128244,26 to 50,
N,99.72222222222223,1.4722222222222223,0.19444444444444445,13.805555555555555,3.5,0.6944444444444444,0.1388888888888889,1.5277777777777777,1129986,201 to 1000,Technology - Software
Y,34.705882352941174,0.5,0.029411764705882353,11.764705882352942,3.2941176470588234,0.38235294117647056,0.029411764705882353,1.4411764705882353,1129986,201 to 1000,Technology - Software
N,4,0,0,0,1.5,0,0,0,7270685,2 to 5,HEALTH_WELLNESS_AND_FITNESS
Y,11.421052631578947,0.10526315789473684,6.157894736842105,4.842105263157895,1.736842105263158,0.10526315789473684,0.5789473684210527,1.2105263157894737,7270685,2 to 5,HEALTH_WELLNESS_AND_FITNESS
N,16.88888888888889,47.166666666666664,3.2222222222222223,0,1.9444444444444444,2.111111111111111,0.8333333333333334,0,16000001,6 to 10,COMPUTER_SOFTWARE
Y,46.18181818181818,151.15151515151516,36.09090909090909,0,4.151515151515151,5.121212121212121,3,0,16000001,6 to 10,COMPUTER_SOFTWARE
N,47.09375,0.84375,0.03125,6,2.40625,0.40625,0.03125,0.4375,9388656,26 to 50,INDUSTRIAL_AUTOMATION
Y,81.23076923076923,12.871794871794872,21.94871794871795,5.564102564102564,4.102564102564102,2.282051282051282,2.4615384615384617,0.5897435897435898,9388656,26 to 50,INDUSTRIAL_AUTOMATION
N,12.148148148148149,0.25925925925925924,1.4444444444444444,0,0.8148148148148148,0.18518518518518517,0.2222222222222222,0,6035023,2 to 5,
Y,2.0625,0.125,0.78125,0,0.4375,0.0625,0.09375,0,6035023,2 to 5,
N,3.6153846153846154,0.8205128205128205,0.28205128205128205,0,0.5897435897435898,0.3076923076923077,0.1794871794871795,0,16000001,2 to 5,
Y,12.117647058823529,2.588235294117647,1.4705882352941178,0.058823529411764705,1,0.5882352941176471,0.5882352941176471,0.058823529411764705,16000001,2 to 5,
N,50.958333333333336,4.041666666666667,0.6666666666666666,0,0.6666666666666666,0.2916666666666667,0.125,0,1672945,6 to 10,FOOD_BEVERAGES
Y,43.63636363636363,30.227272727272727,18.363636363636363,0,1.4545454545454546,1.1363636363636365,1.2727272727272727,0,1672945,6 to 10,FOOD_BEVERAGES
N,59.833333333333336,143.83333333333334,34.583333333333336,0,3,3.1666666666666665,2.4166666666666665,0,16000001,2 to 5,
Y,34.892857142857146,129.71428571428572,30.821428571428573,3.3214285714285716,3.3214285714285716,3.6785714285714284,3.0357142857142856,0.07142857142857142,16000001,2 to 5,
N,268.75,225.375,135.375,2.875,8.625,9.25,8.75,0.625,1411013,26 to 50,COMPUTER_SOFTWARE
Y,327.271186440678,336.33898305084745,94.40677966101696,4.372881355932203,13.525423728813559,12.88135593220339,9.101694915254237,0.8983050847457628,1411013,26 to 50,COMPUTER_SOFTWARE
N,7.56,0.04,0.88,0,1.2,0.04,0.12,0,16000001,6 to 10,
Y,22.42222222222222,2.111111111111111,0.022222222222222223,0,0.9111111111111111,0.3333333333333333,0.022222222222222223,0,16000001,6 to 10,
N,0.18181818181818182,0,3.1818181818181817,0,0.18181818181818182,0,0.45454545454545453,0,5103407,2 to 5,
Y,3.638888888888889,1.0555555555555556,20.944444444444443,0,1.0277777777777777,0.6388888888888888,1.9444444444444444,0,5103407,2 to 5,
N,0,0,0,0,0,0,0,0,2754845,6 to 10,
Y,1,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.058823529411764705,2754845,6 to 10,
N,31,16.625,16.5,0,2.125,1.875,1.875,0,7728600,6 to 10,
Y,15.948717948717949,9.35897435897436,9.102564102564102,0.20512820512820512,2.4358974358974357,1.8974358974358974,1.6923076923076923,0.10256410256410256,7728600,6 to 10,
N,361.98333333333335,0,35.083333333333336,9.35,9.266666666666667,0,3.05,1.2333333333333334,16000001,201 to 1000,
Y,244.55555555555554,0,34.333333333333336,17.666666666666668,9.11111111111111,0,4.666666666666667,1.3333333333333333,16000001,201 to 1000,
N,26.166666666666668,1,2.8333333333333335,0.8333333333333334,2.6666666666666665,0.5,0.5,0.6666666666666666,16000001,51 to 200,
Y,101.93103448275862,50.5,59.37931034482759,1.7758620689655173,4.862068965517241,4.637931034482759,5.827586206896552,0.6724137931034483,16000001,51 to 200,
N,12.8,0,0,1.4,2.4,0,0,0.2,275952,51 to 200,
Y,1036.8833333333334,41.416666666666664,2158.4,36.1,35.28333333333333,7.783333333333333,33.25,5.483333333333333,275952,51 to 200,
N,0,0,0,0,0,0,0,0,2183694,2 to 5,
Y,2.3333333333333335,0.08333333333333333,0.4166666666666667,0,0.75,0.08333333333333333,0.16666666666666666,0,2183694,2 to 5,
Y,7,0.5714285714285714,3.4285714285714284,0.2857142857142857,1.4285714285714286,0.42857142857142855,0.5714285714285714,0.2857142857142857,16000001,2 to 5,
N,5.595744680851064,0.14893617021276595,2.276595744680851,0.14893617021276595,1.297872340425532,0.0851063829787234,0.3191489361702128,0.0425531914893617,2192188,1001 to 10000,
N,0,0,0,0,0,0,0,0,3462302,11 to 25,
Y,13.173913043478262,1.8478260869565217,0.6086956521739131,2.4130434782608696,1.8695652173913044,0.41304347826086957,0.17391304347826086,0.34782608695652173,3462302,11 to 25,
N,6,0,5,0,2,0,2,0,16000001,,
Y,1.1666666666666667,0,0.8333333333333334,0,0.5833333333333334,0,0.25,0,16000001,,
N,234,1,18,1.4,4,0.4,2,0.6,16000001,6 to 10,
Y,10.18867924528302,0,0.6415094339622641,0.7735849056603774,0.9245283018867925,0,0.07547169811320754,0.16981132075471697,16000001,6 to 10,
N,17,0,1,0,1,0,1,0,16000001,6 to 10,
Y,8.416666666666666,0.08333333333333333,2.5625,0,0.4375,0.08333333333333333,0.3125,0,16000001,6 to 10,
N,13.75,0.5,21,0,1,0.25,1,0,264931,26 to 50,
Y,2.4583333333333335,0.20833333333333334,8,2.75,0.4583333333333333,0.08333333333333333,0.5833333333333334,0.2916666666666667,264931,26 to 50,
N,428.5,1.375,6.375,0.25,12.375,1,2,0.125,16000001,11 to 25,
Y,252.5438596491228,0.21052631578947367,0.7543859649122807,0.05263157894736842,7.2631578947368425,0.10526315789473684,0.2807017543859649,0.05263157894736842,16000001,11 to 25,
N,21.125,30.75,2.875,0,1.125,1,0.625,0,2134028,6 to 10,
Y,79.34883720930233,20.046511627906977,25.813953488372093,0.9767441860465116,2.883720930232558,1.0232558139534884,1.627906976744186,0.23255813953488372,2134028,6 to 10,
N,2,3.5,0,0,1,0.75,0,0,16000001,2 to 5,
Y,3.566666666666667,0.9333333333333333,5.366666666666666,0,0.7333333333333333,0.3,0.6333333333333333,0,16000001,2 to 5,
N,3,1,2,0,1,1,1,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
Y,16.857142857142858,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.6666666666666666,0.23809523809523808,0.09523809523809523,0.047619047619047616,16000001,2 to 5,
N,3.5,2,31,0,1,1.5,1.5,0,5483471,2 to 5,
Y,2.7916666666666665,0.5138888888888888,19.694444444444443,0,0.5694444444444444,0.2638888888888889,1.0416666666666667,0,5483471,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,MECHANICAL_OR_INDUSTRIAL_ENGINEERING
Y,2.1666666666666665,0,0,1.1458333333333333,0.5208333333333334,0,0,0.1875,16000001,51 to 200,MECHANICAL_OR_INDUSTRIAL_ENGINEERING
N,65.5,11.5,1,0,1,0.5,0.5,0,996662,11 to 25,
Y,477.02777777777777,47.666666666666664,59.083333333333336,0.25,7.222222222222222,3.861111111111111,6.444444444444445,0.1388888888888889,996662,11 to 25,
N,40.2,23.8,44,0,2.5,1.9,2.4,0,3885851,6 to 10,
Y,13.666666666666666,24.385964912280702,32.87719298245614,0,1.280701754385965,1.280701754385965,2.1403508771929824,0,3885851,6 to 10,
N,0.75,0.25,0,0,0.5,0.25,0,0,4404321,51 to 200,
Y,29.53846153846154,1.9230769230769231,0.3076923076923077,0.46153846153846156,3.230769230769231,0.9230769230769231,0.23076923076923078,0.23076923076923078,4404321,51 to 200,
N,126.77272727272727,406.1818181818182,102.31818181818181,1.1818181818181819,13.045454545454545,15.181818181818182,10.772727272727273,0.4090909090909091,16000001,201 to 1000,
Y,237.58695652173913,493.6304347826087,188.32608695652175,2.652173913043478,16.02173913043478,15.173913043478262,13.608695652173912,1.0869565217391304,16000001,201 to 1000,
N,1,0,0,0,1,0,0,0,7609071,6 to 10,
Y,0.5294117647058824,0.23529411764705882,0,0,0.058823529411764705,0.11764705882352941,0,0,7609071,6 to 10,
N,16.5,7,64,0,3,1.5,3.5,0,517059,26 to 50,
Y,33.765625,15.203125,39.015625,0.578125,1.078125,0.34375,2.984375,0.09375,517059,26 to 50,
N,331.6666666666667,26,157.33333333333334,2.6666666666666665,8.666666666666666,3.3333333333333335,6.333333333333333,0.3333333333333333,188858,11 to 25,
Y,656.8461538461538,21.03076923076923,551.9692307692308,2.1846153846153844,16.338461538461537,6,10.846153846153847,0.8,188858,11 to 25,
N,0,0,0,0,0,0,0,0,5881087,6 to 10,
N,0,0,0,0,0,0,0,0,5977223,51 to 200,COMPUTER_SOFTWARE
N,0.875,0.375,0,0,0.375,0.25,0,0,2796222,26 to 50,
Y,172.71428571428572,263.2857142857143,10.071428571428571,4.5,11.428571428571429,10.928571428571429,1.4285714285714286,0.7142857142857143,2796222,26 to 50,
N,48.5,19,27.5,0,3,1,2,0,273063,26 to 50,Technology - Software
Y,251.7462686567164,77.49253731343283,123.95522388059702,5.552238805970149,9.074626865671641,6.373134328358209,4.880597014925373,0.9402985074626866,273063,26 to 50,Technology - Software
N,1,0,0,0,1,0,0,0,129484,51 to 200,Banking/Financial Services
Y,4.357142857142857,0.14285714285714285,0.07142857142857142,4,1.1428571428571428,0.14285714285714285,0.07142857142857142,1.1428571428571428,129484,51 to 200,Banking/Financial Services
N,7,5.666666666666667,3,0,1.3333333333333333,1.3333333333333333,1,0,1408200,11 to 25,
Y,62.666666666666664,25.833333333333332,201.5,0.6666666666666666,4.666666666666667,3.8333333333333335,8.333333333333334,0.5,1408200,11 to 25,
N,5.0625,0,0.375,9.583333333333334,1.1666666666666667,0,0.020833333333333332,1.2708333333333333,243892,201 to 1000,
Y,26.842105263157894,0,4.2631578947368425,11.263157894736842,2.736842105263158,0,0.631578947368421,1.4210526315789473,243892,201 to 1000,
N,3.5483870967741935,3.064516129032258,39.225806451612904,0,1.096774193548387,0.8064516129032258,3.4193548387096775,0,3662990,51 to 200,MARKETING_AND_ADVERTISING
Y,2.8157894736842106,2.526315789473684,27.07894736842105,0.10526315789473684,0.7368421052631579,0.7105263157894737,3.1842105263157894,0.07894736842105263,3662990,51 to 200,MARKETING_AND_ADVERTISING
N,2,0,1.6666666666666667,0,0.6666666666666666,0,0.6666666666666666,0,34064,6 to 10,ACCOUNTING
Y,5.52,0,1.64,0,0.32,0,0.24,0,34064,6 to 10,ACCOUNTING
N,48.785714285714285,0.2857142857142857,0,6.023809523809524,4.642857142857143,0.23809523809523808,0,0.6428571428571429,513962,51 to 200,
Y,71.3,0.05,0,10.05,7.9,0.05,0,1.5,513962,51 to 200,
N,10.666666666666666,2,4.333333333333333,0,2.3333333333333335,1,0.3333333333333333,0,2163685,11 to 25,DESIGN
Y,19.75,9.25,24,0,2.25,2.25,2.5,0,2163685,11 to 25,DESIGN
N,1.5609756097560976,0.43902439024390244,3.073170731707317,0.0975609756097561,0.43902439024390244,0.0975609756097561,0.3902439024390244,0.04878048780487805,16000001,2 to 5,
Y,59.666666666666664,9.333333333333334,208.33333333333334,6.666666666666667,3.2222222222222223,2.2222222222222223,3.4444444444444446,0.6666666666666666,16000001,2 to 5,
N,5.5,0,0,4.1,0.4,0,0,0.5,2008009,"10,001 or more",BUILDING_MATERIALS
Y,34.79245283018868,1.4150943396226414,0.6037735849056604,6.60377358490566,2.3773584905660377,0.20754716981132076,0.09433962264150944,0.6415094339622641,2008009,"10,001 or more",BUILDING_MATERIALS
N,27.5,36.75,15.5,0.25,1.5,1.25,1.25,0.25,3688046,2 to 5,
Y,225,195.75,127.625,4.75,4.25,4.25,2.625,1.125,3688046,2 to 5,
N,10.444444444444445,1.2222222222222223,0.5555555555555556,0,1.3333333333333333,0.5555555555555556,0.2222222222222222,0,6426139,11 to 25,
N,2.3333333333333335,0.1,1.7,0,0.16666666666666666,0.03333333333333333,0.1,0,16000001,2 to 5,
Y,104.29411764705883,0.20588235294117646,2.588235294117647,0,3.264705882352941,0.17647058823529413,1.0294117647058822,0,16000001,2 to 5,
N,116.70588235294117,4.235294117647059,0.11764705882352941,5.764705882352941,5.705882352941177,1.0588235294117647,0.058823529411764705,1,442523,26 to 50,Technology - Software
Y,1227.9607843137255,931.3333333333334,4.862745098039215,5.392156862745098,14.666666666666666,12.529411764705882,2.0392156862745097,0.9411764705882353,442523,26 to 50,Technology - Software
N,1.1935483870967742,0.11290322580645161,1.2580645161290323,0.12903225806451613,0.22580645161290322,0.04838709677419355,0.25806451612903225,0.03225806451612903,16000001,6 to 10,
Y,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,11.2,3.2,0.1,0.8,1.3,0.4,0.1,0.3,3074552,26 to 50,COMPUTER_SOFTWARE
Y,57.666666666666664,18.88888888888889,31.333333333333332,0.8888888888888888,2.7777777777777777,1.2222222222222223,1.3333333333333333,0.6666666666666666,3074552,26 to 50,COMPUTER_SOFTWARE
N,0.05263157894736842,0,0,0,0.05263157894736842,0,0,0,4272011,6 to 10,
N,20,2.3333333333333335,4.666666666666667,0,3,0.6666666666666666,1.3333333333333333,0,16000001,6 to 10,
Y,72.0923076923077,25.43076923076923,39.58461538461538,3.0615384615384613,4.430769230769231,2.5846153846153848,2.9384615384615387,0.6461538461538462,16000001,6 to 10,
N,0.5121951219512195,0.12195121951219512,0.7560975609756098,0,0.2926829268292683,0.04878048780487805,0.1951219512195122,0,5481214,6 to 10,
Y,1.6666666666666667,0,1,0,0.8333333333333334,0,0.3333333333333333,0,5481214,6 to 10,
N,64.64864864864865,7.513513513513513,8.513513513513514,6.54054054054054,4.756756756756757,1.8108108108108107,1.864864864864865,1.1081081081081081,3345997,26 to 50,
Y,29.714285714285715,3.914285714285714,5.3428571428571425,5.057142857142857,2.857142857142857,0.9714285714285714,1.1428571428571428,0.9428571428571428,3345997,26 to 50,
N,14.444444444444445,12.666666666666666,6.222222222222222,0,1.7777777777777777,1.4444444444444444,1.5555555555555556,0,2199010,11 to 25,
Y,18.0625,8.25,41.25,0,3.5,2.625,3.25,0,2199010,11 to 25,
N,87,52.18181818181818,5.454545454545454,0.36363636363636365,3.1818181818181817,2.4545454545454546,1.6363636363636365,0.2727272727272727,10418298,6 to 10,
Y,11.2,4.075,3.75,0.25,1.825,1.2,0.7,0.15,10418298,6 to 10,
N,2.6315789473684212,0.2631578947368421,13.578947368421053,0.21052631578947367,0.631578947368421,0.21052631578947367,0.9473684210526315,0.05263157894736842,587748,6 to 10,
Y,7,1.3333333333333333,80.66666666666667,1.3333333333333333,3.3333333333333335,1,3.6666666666666665,0.6666666666666666,587748,6 to 10,
N,2.2325581395348837,0.32558139534883723,0.20930232558139536,0,0.6046511627906976,0.11627906976744186,0.09302325581395349,0,16000001,2 to 5,
Y,8.272727272727273,0.3181818181818182,4.045454545454546,0.045454545454545456,1,0.13636363636363635,0.5454545454545454,0.045454545454545456,16000001,2 to 5,
N,222,9.333333333333334,15,0,2.3333333333333335,2,1.6666666666666667,0,10202856,2 to 5,
Y,188.25,13.5,25.5,0,2.75,2.5,2,0,10202856,2 to 5,
N,63.4,0.25,3.35,54.8,7.65,0.25,0.65,7.8,309343,201 to 1000,Other
Y,83.4,0.38,1.16,27.36,8.12,0.34,0.48,7.42,309343,201 to 1000,Other
N,87.3125,21.75,311.75,2.34375,8.71875,3.4375,17.96875,0.75,312348,201 to 1000,MARKETING_AND_ADVERTISING
Y,98.43478260869566,86.69565217391305,322.04347826086956,1.0434782608695652,13.130434782608695,9.043478260869565,26.565217391304348,0.5217391304347826,312348,201 to 1000,MARKETING_AND_ADVERTISING
N,0,0,0,0,0,0,0,0,16000001,,
N,45.43478260869565,15.652173913043478,0.13043478260869565,0.08695652173913043,0.7391304347826086,0.4782608695652174,0.08695652173913043,0.043478260869565216,3093631,6 to 10,COMPUTER_SOFTWARE
N,13.5,0,20.625,0.125,1.375,0,1.875,0.125,16000001,2 to 5,
N,0,0,0,0.5,0,0,0,0.25,7974995,,RESTAURANTS
N,0,0,0,0,0,0,0,0,449484,2 to 5,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,3820576,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0.1111111111111111,0,0.1111111111111111,0,0.1111111111111111,0,0.07407407407407407,0,810442,51 to 200,ENTERTAINMENT
N,0,0,0,0,0,0,0,0,187951,51 to 200,REAL_ESTATE
N,47.2972972972973,0.05405405405405406,0,1.1891891891891893,1.3513513513513513,0.05405405405405406,0,0.6756756756756757,2000208,11 to 25,
N,9.5,20,0,0,1,1.5,0,0,16000001,6 to 10,CHEMICALS
N,2.5,1.5,0,0,1,0.5,0,0,16000001,,
N,10.236842105263158,10.973684210526315,1.5526315789473684,0.02631578947368421,1.6578947368421053,1.394736842105263,0.4473684210526316,0.02631578947368421,16000001,26 to 50,
N,2,0,0,0,0.6666666666666666,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,39592,201 to 1000,RETAIL
N,0,0,0,0,0,0,0,0,16000001,1001 to 10000,INFORMATION_TECHNOLOGY_AND_SERVICES
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,10.857142857142858,0.14285714285714285,0,1,2.5714285714285716,0.14285714285714285,0,0.14285714285714285,2059994,201 to 1000,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,28823,26 to 50,CONSUMER_SERVICES
N,3,0,0,0,1,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,1,0,0,0,1,0,0,0,8489092,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,RELIGIOUS_INSTITUTIONS
N,0,0,0,0,0,0,0,0,86837,201 to 1000,HIGHER_EDUCATION
N,1.6666666666666667,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,58796,1001 to 10000,CONSUMER_SERVICES
